epsilon,simNums,times,chosenArms,rewards,cumulativeRewards
0.1,4,246,4,1,184
0.1,4,247,4,1,185
0.1,4,248,2,0,185
0.1,4,249,4,1,186
0.1,4,250,4,1,187
0.1,5,1,0,0,0
0.1,5,2,1,0,0
0.1,5,3,2,0,0
0.1,5,4,3,0,0
0.1,5,5,4,1,1
0.1,5,6,4,1,2
0.1,5,7,4,0,2
0.1,5,8,0,0,2
0.1,5,9,1,0,2
0.1,5,10,2,0,2
0.1,5,11,3,0,2
0.1,5,12,4,1,3
0.1,5,13,4,1,4
0.1,5,14,4,1,5
0.1,5,15,4,1,6
0.1,5,16,4,1,7
0.1,5,17,4,0,7
0.1,5,18,0,0,7
0.1,5,19,1,0,7
0.1,5,20,2,0,7
0.1,5,21,3,0,7
0.1,5,22,4,1,8
0.1,5,23,4,1,9
0.1,5,24,4,1,10
0.1,5,25,4,1,11
0.1,5,26,4,1,12
0.1,5,27,4,1,13
0.1,5,28,4,1,14
0.1,5,29,4,1,15
0.1,5,30,4,1,16
0.1,5,31,0,0,16
0.1,5,32,1,0,16
0.1,5,33,2,0,16
0.1,5,34,3,0,16
0.1,5,35,4,1,17
0.1,5,36,4,1,18
0.1,5,37,4,1,19
0.1,5,38,4,1,20
0.1,5,39,4,1,21
0.1,5,40,4,1,22
0.1,5,41,4,1,23
0.1,5,42,4,1,24
0.1,5,43,4,0,24
0.1,5,44,4,1,25
0.1,5,45,4,1,26
0.1,5,46,4,1,27
0.1,5,47,4,1,28
0.1,5,48,4,1,29
0.1,5,49,4,0,29
0.1,5,50,0,0,29
0.1,5,51,1,0,29
0.1,5,52,2,0,29
0.1,5,53,3,0,29
0.1,5,54,4,0,29
0.1,5,55,4,1,30
0.1,5,56,4,1,31
0.1,5,57,4,1,32
0.1,5,58,4,1,33
0.1,5,59,4,1,34
0.1,5,60,4,1,35
0.1,5,61,4,1,36
0.1,5,62,4,0,36
0.1,5,63,4,1,37
0.1,5,64,4,1,38
0.1,5,65,4,1,39
0.1,5,66,4,1,40
0.1,5,67,4,1,41
0.1,5,68,0,0,41
0.1,5,69,1,0,41
0.1,5,70,2,0,41
0.1,5,71,3,0,41
0.1,5,72,4,1,42
0.1,5,73,4,1,43
0.1,5,74,4,0,43
0.1,5,75,4,1,44
0.1,5,76,4,1,45
0.1,5,77,4,1,46
0.1,5,78,4,1,47
0.1,5,79,4,1,48
0.1,5,80,4,1,49
0.1,5,81,4,1,50
0.1,5,82,4,1,51
0.1,5,83,4,1,52
0.1,5,84,4,1,53
0.1,5,85,4,1,54
0.1,5,86,4,1,55
0.1,5,87,4,1,56
0.1,5,88,4,1,57
0.1,5,89,4,1,58
0.1,5,90,4,1,59
0.1,5,91,4,0,59
0.1,5,92,4,0,59
0.1,5,93,4,1,60
0.1,5,94,4,1,61
0.1,5,95,4,0,61
0.1,5,96,0,1,62
0.1,5,97,0,0,62
0.1,5,98,1,0,62
0.1,5,99,2,1,63
0.1,5,100,2,0,63
0.1,5,101,3,0,63
0.1,5,102,4,1,64
0.1,5,103,4,1,65
0.1,5,104,4,1,66
0.1,5,105,4,1,67
0.1,5,106,4,1,68
0.1,5,107,4,1,69
0.1,5,108,4,1,70
0.1,5,109,4,1,71
0.1,5,110,4,1,72
0.1,5,111,4,1,73
0.1,5,112,4,1,74
0.1,5,113,4,1,75
0.1,5,114,4,1,76
0.1,5,115,4,1,77
0.1,5,116,4,1,78
0.1,5,117,4,1,79
0.1,5,118,0,1,80
0.1,5,119,0,0,80
0.1,5,120,2,0,80
0.1,5,121,4,1,81
0.1,5,122,4,0,81
0.1,5,123,4,1,82
0.1,5,124,4,1,83
0.1,5,125,4,1,84
0.1,5,126,4,1,85
0.1,5,127,4,1,86
0.1,5,128,4,1,87
0.1,5,129,4,1,88
0.1,5,130,4,1,89
0.1,5,131,4,1,90
0.1,5,132,4,1,91
0.1,5,133,4,1,92
0.1,5,134,4,1,93
0.1,5,135,4,1,94
0.1,5,136,4,0,94
0.1,5,137,4,1,95
0.1,5,138,4,1,96
0.1,5,139,0,0,96
0.1,5,140,4,1,97
0.1,5,141,4,1,98
0.1,5,142,4,1,99
0.1,5,143,4,1,100
0.1,5,144,4,1,101
0.1,5,145,1,0,101
0.1,5,146,3,0,101
0.1,5,147,4,1,102
0.1,5,148,4,1,103
0.1,5,149,4,1,104
0.1,5,150,4,1,105
0.1,5,151,4,1,106
0.1,5,152,4,1,107
0.1,5,153,4,1,108
0.1,5,154,4,1,109
0.1,5,155,4,1,110
0.1,5,156,4,1,111
0.1,5,157,4,1,112
0.1,5,158,4,1,113
0.1,5,159,4,1,114
0.1,5,160,4,1,115
0.1,5,161,4,1,116
0.1,5,162,4,1,117
0.1,5,163,4,1,118
0.1,5,164,4,0,118
0.1,5,165,4,1,119
0.1,5,166,4,1,120
0.1,5,167,4,1,121
0.1,5,168,4,1,122
0.1,5,169,4,0,122
0.1,5,170,2,0,122
0.1,5,171,4,0,122
0.1,5,172,4,0,122
0.1,5,173,4,1,123
0.1,5,174,4,1,124
0.1,5,175,4,1,125
0.1,5,176,4,1,126
0.1,5,177,4,1,127
0.1,5,178,4,1,128
0.1,5,179,4,1,129
0.1,5,180,4,1,130
0.1,5,181,4,1,131
0.1,5,182,4,1,132
0.1,5,183,4,1,133
0.1,5,184,4,1,134
0.1,5,185,4,0,134
0.1,5,186,0,0,134
0.1,5,187,4,1,135
0.1,5,188,4,1,136
0.1,5,189,4,1,137
0.1,5,190,4,1,138
0.1,5,191,4,1,139
0.1,5,192,4,1,140
0.1,5,193,4,0,140
0.1,5,194,1,0,140
0.1,5,195,3,0,140
0.1,5,196,4,1,141
0.1,5,197,4,1,142
0.1,5,198,4,1,143
0.1,5,199,4,0,143
0.1,5,200,4,1,144
0.1,5,201,4,1,145
0.1,5,202,4,1,146
0.1,5,203,4,1,147
0.1,5,204,4,1,148
0.1,5,205,4,1,149
0.1,5,206,4,1,150
0.1,5,207,4,1,151
0.1,5,208,4,1,152
0.1,5,209,4,1,153
0.1,5,210,4,1,154
0.1,5,211,4,1,155
0.1,5,212,4,0,155
0.1,5,213,2,0,155
0.1,5,214,4,1,156
0.1,5,215,4,1,157
0.1,5,216,4,1,158
0.1,5,217,4,1,159
0.1,5,218,4,1,160
0.1,5,219,4,1,161
0.1,5,220,4,1,162
0.1,5,221,4,1,163
0.1,5,222,4,1,164
0.1,5,223,4,1,165
0.1,5,224,4,1,166
0.1,5,225,4,1,167
0.1,5,226,4,1,168
0.1,5,227,4,1,169
0.1,5,228,4,1,170
0.1,5,229,4,1,171
0.1,5,230,4,1,172
0.1,5,231,4,1,173
0.1,5,232,4,1,174
0.1,5,233,4,1,175
0.1,5,234,4,1,176
0.1,5,235,4,1,177
0.1,5,236,4,1,178
0.1,5,237,4,1,179
0.1,5,238,4,1,180
0.1,5,239,4,1,181
0.1,5,240,4,1,182
0.1,5,241,4,1,183
0.1,5,242,4,1,184
0.1,5,243,4,1,185
0.1,5,244,4,1,186
0.1,5,245,4,1,187
0.1,5,246,4,1,188
0.1,5,247,4,1,189
0.1,5,248,4,1,190
0.1,5,249,4,1,191
0.1,5,250,4,1,192
0.1,6,1,0,0,0
0.1,6,2,1,1,1
0.1,6,3,2,0,1
0.1,6,4,3,0,1
0.1,6,5,4,1,2
0.1,6,6,1,0,2
0.1,6,7,4,1,3
0.1,6,8,4,1,4
0.1,6,9,4,1,5
0.1,6,10,0,0,5
0.1,6,11,2,1,6
0.1,6,12,3,0,6
0.1,6,13,4,1,7
0.1,6,14,1,0,7
0.1,6,15,2,0,7
0.1,6,16,4,1,8
0.1,6,17,4,1,9
0.1,6,18,4,1,10
0.1,6,19,4,1,11
0.1,6,20,4,1,12
0.1,6,21,4,1,13
0.1,6,22,1,0,13
0.1,6,23,2,0,13
0.1,6,24,0,0,13
0.1,6,25,3,0,13
0.1,6,26,4,1,14
0.1,6,27,4,1,15
0.1,6,28,4,1,16
0.1,6,29,4,1,17
0.1,6,30,4,1,18
0.1,6,31,4,1,19
0.1,6,32,4,0,19
0.1,6,33,1,0,19
0.1,6,34,2,0,19
0.1,6,35,4,1,20
0.1,6,36,4,1,21
0.1,6,37,4,1,22
0.1,6,38,0,0,22
0.1,6,39,3,0,22
0.1,6,40,4,1,23
0.1,6,41,4,1,24
0.1,6,42,4,1,25
0.1,6,43,4,1,26
0.1,6,44,4,1,27
0.1,6,45,4,0,27
0.1,6,46,4,1,28
0.1,6,47,4,1,29
0.1,6,48,4,1,30
0.1,6,49,1,0,30
0.1,6,50,2,0,30
0.1,6,51,4,1,31
0.1,6,52,4,1,32
0.1,6,53,4,1,33
0.1,6,54,4,1,34
0.1,6,55,4,1,35
0.1,6,56,4,1,36
0.1,6,57,0,0,36
0.1,6,58,3,1,37
0.1,6,59,3,0,37
0.1,6,60,4,1,38
0.1,6,61,4,1,39
0.1,6,62,4,1,40
0.1,6,63,4,1,41
0.1,6,64,4,1,42
0.1,6,65,4,1,43
0.1,6,66,4,1,44
0.1,6,67,4,1,45
0.1,6,68,4,1,46
0.1,6,69,4,1,47
0.1,6,70,4,1,48
0.1,6,71,4,1,49
0.1,6,72,4,0,49
0.1,6,73,1,0,49
0.1,6,74,2,0,49
0.1,6,75,3,0,49
0.1,6,76,4,1,50
0.1,6,77,4,1,51
0.1,6,78,4,1,52
0.1,6,79,4,1,53
0.1,6,80,4,1,54
0.1,6,81,4,0,54
0.1,6,82,4,1,55
0.1,6,83,0,0,55
0.1,6,84,4,1,56
0.1,6,85,4,1,57
0.1,6,86,4,1,58
0.1,6,87,4,1,59
0.1,6,88,4,1,60
0.1,6,89,4,1,61
0.1,6,90,4,1,62
0.1,6,91,4,1,63
0.1,6,92,4,1,64
0.1,6,93,4,1,65
0.1,6,94,4,1,66
0.1,6,95,4,1,67
0.1,6,96,4,1,68
0.1,6,97,4,1,69
0.1,6,98,4,0,69
0.1,6,99,4,1,70
0.1,6,100,1,0,70
0.1,6,101,2,0,70
0.1,6,102,3,0,70
0.1,6,103,4,1,71
0.1,6,104,4,1,72
0.1,6,105,4,1,73
0.1,6,106,4,1,74
0.1,6,107,4,0,74
0.1,6,108,4,1,75
0.1,6,109,4,1,76
0.1,6,110,4,1,77
0.1,6,111,4,1,78
0.1,6,112,4,1,79
0.1,6,113,4,1,80
0.1,6,114,4,1,81
0.1,6,115,4,1,82
0.1,6,116,4,1,83
0.1,6,117,4,1,84
0.1,6,118,4,0,84
0.1,6,119,0,1,85
0.1,6,120,0,0,85
0.1,6,121,4,1,86
0.1,6,122,4,1,87
0.1,6,123,4,1,88
0.1,6,124,4,1,89
0.1,6,125,4,1,90
0.1,6,126,4,1,91
0.1,6,127,4,1,92
0.1,6,128,4,1,93
0.1,6,129,4,1,94
0.1,6,130,4,0,94
0.1,6,131,4,1,95
0.1,6,132,4,1,96
0.1,6,133,4,1,97
0.1,6,134,4,1,98
0.1,6,135,0,0,98
0.1,6,136,1,0,98
0.1,6,137,2,1,99
0.1,6,138,2,0,99
0.1,6,139,3,0,99
0.1,6,140,4,0,99
0.1,6,141,4,1,100
0.1,6,142,4,1,101
0.1,6,143,4,1,102
0.1,6,144,4,1,103
0.1,6,145,4,1,104
0.1,6,146,4,1,105
0.1,6,147,4,1,106
0.1,6,148,4,1,107
0.1,6,149,4,1,108
0.1,6,150,4,1,109
0.1,6,151,4,1,110
0.1,6,152,4,1,111
0.1,6,153,4,1,112
0.1,6,154,4,0,112
0.1,6,155,4,0,112
0.1,6,156,2,0,112
0.1,6,157,4,1,113
0.1,6,158,4,1,114
0.1,6,159,4,1,115
0.1,6,160,4,1,116
0.1,6,161,4,1,117
0.1,6,162,4,1,118
0.1,6,163,4,1,119
0.1,6,164,4,1,120
0.1,6,165,4,1,121
0.1,6,166,4,1,122
0.1,6,167,4,1,123
0.1,6,168,4,0,123
0.1,6,169,4,1,124
0.1,6,170,4,1,125
0.1,6,171,4,1,126
0.1,6,172,4,1,127
0.1,6,173,4,1,128
0.1,6,174,4,1,129
0.1,6,175,4,0,129
0.1,6,176,0,1,130
0.1,6,177,0,0,130
0.1,6,178,1,0,130
0.1,6,179,3,0,130
0.1,6,180,4,1,131
0.1,6,181,4,1,132
0.1,6,182,4,1,133
0.1,6,183,4,1,134
0.1,6,184,4,0,134
0.1,6,185,4,1,135
0.1,6,186,4,0,135
0.1,6,187,4,1,136
0.1,6,188,4,1,137
0.1,6,189,4,1,138
0.1,6,190,4,1,139
0.1,6,191,4,1,140
0.1,6,192,4,1,141
0.1,6,193,4,1,142
0.1,6,194,4,1,143
0.1,6,195,4,1,144
0.1,6,196,4,1,145
0.1,6,197,4,1,146
0.1,6,198,4,1,147
0.1,6,199,4,1,148
0.1,6,200,4,1,149
0.1,6,201,4,1,150
0.1,6,202,4,1,151
0.1,6,203,0,0,151
0.1,6,204,2,0,151
0.1,6,205,4,1,152
0.1,6,206,4,1,153
0.1,6,207,4,1,154
0.1,6,208,4,1,155
0.1,6,209,4,1,156
0.1,6,210,4,0,156
0.1,6,211,4,1,157
0.1,6,212,4,1,158
0.1,6,213,4,1,159
0.1,6,214,4,1,160
0.1,6,215,4,0,160
0.1,6,216,4,1,161
0.1,6,217,4,1,162
0.1,6,218,4,1,163
0.1,6,219,4,1,164
0.1,6,220,4,1,165
0.1,6,221,4,1,166
0.1,6,222,4,1,167
0.1,6,223,4,1,168
0.1,6,224,4,1,169
0.1,6,225,4,1,170
0.1,6,226,4,1,171
0.1,6,227,4,1,172
0.1,6,228,4,1,173
0.1,6,229,4,1,174
0.1,6,230,4,1,175
0.1,6,231,4,1,176
0.1,6,232,4,1,177
0.1,6,233,4,1,178
0.1,6,234,4,1,179
0.1,6,235,4,1,180
0.1,6,236,4,1,181
0.1,6,237,4,1,182
0.1,6,238,4,1,183
0.1,6,239,4,1,184
0.1,6,240,4,1,185
0.1,6,241,4,1,186
0.1,6,242,4,1,187
0.1,6,243,4,1,188
0.1,6,244,4,1,189
0.1,6,245,4,1,190
0.1,6,246,4,1,191
0.1,6,247,1,0,191
0.1,6,248,3,1,192
0.1,6,249,3,0,192
0.1,6,250,4,1,193
0.1,7,1,0,0,0
0.1,7,2,1,0,0
0.1,7,3,2,0,0
0.1,7,4,3,1,1
0.1,7,5,4,1,2
0.1,7,6,3,0,2
0.1,7,7,4,1,3
0.1,7,8,4,1,4
0.1,7,9,4,1,5
0.1,7,10,0,0,5
0.1,7,11,1,0,5
0.1,7,12,2,0,5
0.1,7,13,4,1,6
0.1,7,14,3,0,6
0.1,7,15,4,1,7
0.1,7,16,4,1,8
0.1,7,17,4,1,9
0.1,7,18,4,1,10
0.1,7,19,4,1,11
0.1,7,20,4,1,12
0.1,7,21,3,0,12
0.1,7,22,0,0,12
0.1,7,23,1,0,12
0.1,7,24,2,0,12
0.1,7,25,4,1,13
0.1,7,26,4,1,14
0.1,7,27,4,1,15
0.1,7,28,4,0,15
0.1,7,29,4,1,16
0.1,7,30,4,1,17
0.1,7,31,4,0,17
0.1,7,32,3,1,18
0.1,7,33,3,0,18
0.1,7,34,0,0,18
0.1,7,35,1,0,18
0.1,7,36,2,0,18
0.1,7,37,4,1,19
0.1,7,38,4,1,20
0.1,7,39,4,1,21
0.1,7,40,4,1,22
0.1,7,41,4,1,23
0.1,7,42,4,1,24
0.1,7,43,4,1,25
0.1,7,44,4,1,26
0.1,7,45,4,1,27
0.1,7,46,3,0,27
0.1,7,47,4,0,27
0.1,7,48,4,1,28
0.1,7,49,4,1,29
0.1,7,50,4,1,30
0.1,7,51,4,0,30
0.1,7,52,0,1,31
0.1,7,53,0,1,32
0.1,7,54,0,0,32
0.1,7,55,1,0,32
0.1,7,56,2,1,33
0.1,7,57,2,0,33
0.1,7,58,4,1,34
0.1,7,59,4,1,35
0.1,7,60,4,1,36
0.1,7,61,4,1,37
0.1,7,62,0,0,37
0.1,7,63,3,0,37
0.1,7,64,4,1,38
0.1,7,65,4,1,39
0.1,7,66,4,1,40
0.1,7,67,4,1,41
0.1,7,68,4,1,42
0.1,7,69,4,1,43
0.1,7,70,2,0,43
0.1,7,71,4,1,44
0.1,7,72,4,1,45
0.1,7,73,4,1,46
0.1,7,74,4,1,47
0.1,7,75,4,1,48
0.1,7,76,4,1,49
0.1,7,77,4,1,50
0.1,7,78,4,1,51
0.1,7,79,4,1,52
0.1,7,80,4,1,53
0.1,7,81,4,0,53
0.1,7,82,1,0,53
0.1,7,83,4,1,54
0.1,7,84,4,1,55
0.1,7,85,4,1,56
0.1,7,86,4,1,57
0.1,7,87,4,1,58
0.1,7,88,0,0,58
0.1,7,89,3,0,58
0.1,7,90,4,1,59
0.1,7,91,4,1,60
0.1,7,92,4,1,61
0.1,7,93,4,1,62
0.1,7,94,4,1,63
0.1,7,95,4,1,64
0.1,7,96,4,0,64
0.1,7,97,2,1,65
0.1,7,98,2,0,65
0.1,7,99,4,1,66
0.1,7,100,4,0,66
0.1,7,101,4,1,67
0.1,7,102,4,1,68
0.1,7,103,4,1,69
0.1,7,104,4,0,69
0.1,7,105,4,1,70
0.1,7,106,4,1,71
0.1,7,107,4,1,72
0.1,7,108,1,1,73
0.1,7,109,1,0,73
0.1,7,110,4,1,74
0.1,7,111,4,1,75
0.1,7,112,4,1,76
0.1,7,113,0,0,76
0.1,7,114,2,0,76
0.1,7,115,3,0,76
0.1,7,116,4,1,77
0.1,7,117,4,0,77
0.1,7,118,4,1,78
0.1,7,119,4,1,79
0.1,7,120,4,1,80
0.1,7,121,4,1,81
0.1,7,122,4,1,82
0.1,7,123,4,1,83
0.1,7,124,4,1,84
0.1,7,125,4,1,85
0.1,7,126,4,1,86
0.1,7,127,4,0,86
0.1,7,128,1,0,86
0.1,7,129,4,1,87
0.1,7,130,4,1,88
0.1,7,131,4,1,89
0.1,7,132,4,1,90
0.1,7,133,4,0,90
0.1,7,134,4,1,91
0.1,7,135,4,1,92
0.1,7,136,4,1,93
0.1,7,137,4,1,94
0.1,7,138,4,1,95
0.1,7,139,4,1,96
0.1,7,140,4,0,96
0.1,7,141,0,0,96
0.1,7,142,2,0,96
0.1,7,143,3,0,96
0.1,7,144,4,1,97
0.1,7,145,4,1,98
0.1,7,146,4,0,98
0.1,7,147,4,1,99
0.1,7,148,4,0,99
0.1,7,149,4,1,100
0.1,7,150,4,1,101
0.1,7,151,4,1,102
0.1,7,152,4,1,103
0.1,7,153,4,1,104
0.1,7,154,4,1,105
0.1,7,155,4,1,106
0.1,7,156,4,1,107
0.1,7,157,4,1,108
0.1,7,158,4,1,109
0.1,7,159,4,0,109
0.1,7,160,1,0,109
0.1,7,161,4,0,109
0.1,7,162,4,1,110
0.1,7,163,4,1,111
0.1,7,164,4,1,112
0.1,7,165,4,1,113
0.1,7,166,4,1,114
0.1,7,167,4,1,115
0.1,7,168,4,0,115
0.1,7,169,4,1,116
0.1,7,170,4,1,117
0.1,7,171,4,1,118
0.1,7,172,4,1,119
0.1,7,173,4,1,120
0.1,7,174,4,1,121
0.1,7,175,4,1,122
0.1,7,176,4,1,123
0.1,7,177,0,0,123
0.1,7,178,2,0,123
0.1,7,179,3,0,123
0.1,7,180,4,1,124
0.1,7,181,4,1,125
0.1,7,182,4,1,126
0.1,7,183,4,0,126
0.1,7,184,4,1,127
0.1,7,185,4,1,128
0.1,7,186,4,1,129
0.1,7,187,4,1,130
0.1,7,188,4,1,131
0.1,7,189,4,1,132
0.1,7,190,4,1,133
0.1,7,191,4,1,134
0.1,7,192,4,1,135
0.1,7,193,4,1,136
0.1,7,194,4,1,137
0.1,7,195,4,1,138
0.1,7,196,4,1,139
0.1,7,197,4,1,140
0.1,7,198,4,1,141
0.1,7,199,4,1,142
0.1,7,200,4,1,143
0.1,7,201,4,1,144
0.1,7,202,4,1,145
0.1,7,203,4,0,145
0.1,7,204,4,1,146
0.1,7,205,4,1,147
0.1,7,206,4,0,147
0.1,7,207,4,1,148
0.1,7,208,4,1,149
0.1,7,209,4,1,150
0.1,7,210,1,0,150
0.1,7,211,4,1,151
0.1,7,212,4,1,152
0.1,7,213,4,1,153
0.1,7,214,4,1,154
0.1,7,215,4,1,155
0.1,7,216,4,1,156
0.1,7,217,4,1,157
0.1,7,218,4,1,158
0.1,7,219,4,1,159
0.1,7,220,4,1,160
0.1,7,221,4,1,161
0.1,7,222,4,1,162
0.1,7,223,4,1,163
0.1,7,224,4,1,164
0.1,7,225,4,1,165
0.1,7,226,4,1,166
0.1,7,227,4,1,167
0.1,7,228,4,1,168
0.1,7,229,4,1,169
0.1,7,230,4,1,170
0.1,7,231,4,1,171
0.1,7,232,4,1,172
0.1,7,233,4,1,173
0.1,7,234,4,1,174
0.1,7,235,4,1,175
0.1,7,236,4,1,176
0.1,7,237,4,1,177
0.1,7,238,4,1,178
0.1,7,239,4,1,179
0.1,7,240,4,0,179
0.1,7,241,4,1,180
0.1,7,242,4,1,181
0.1,7,243,4,1,182
0.1,7,244,4,1,183
0.1,7,245,4,1,184
0.1,7,246,4,0,184
0.1,7,247,4,1,185
0.1,7,248,0,0,185
0.1,7,249,2,0,185
0.1,7,250,3,0,185
0.1,8,1,0,0,0
0.1,8,2,1,0,0
0.1,8,3,2,1,1
0.1,8,4,3,1,2
0.1,8,5,4,0,2
0.1,8,6,2,0,2
0.1,8,7,3,0,2
0.1,8,8,0,0,2
0.1,8,9,1,0,2
0.1,8,10,4,1,3
0.1,8,11,2,0,3
0.1,8,12,3,0,3
0.1,8,13,4,1,4
0.1,8,14,4,1,5
0.1,8,15,4,1,6
0.1,8,16,4,1,7
0.1,8,17,4,1,8
0.1,8,18,4,0,8
0.1,8,19,2,0,8
0.1,8,20,3,0,8
0.1,8,21,0,0,8
0.1,8,22,1,0,8
0.1,8,23,4,1,9
0.1,8,24,4,1,10
0.1,8,25,4,1,11
0.1,8,26,4,1,12
0.1,8,27,4,1,13
0.1,8,28,4,1,14
0.1,8,29,4,1,15
0.1,8,30,2,0,15
0.1,8,31,3,0,15
0.1,8,32,4,1,16
0.1,8,33,4,1,17
0.1,8,34,0,0,17
0.1,8,35,1,0,17
0.1,8,36,4,1,18
0.1,8,37,4,1,19
0.1,8,38,4,1,20
0.1,8,39,4,1,21
0.1,8,40,4,1,22
0.1,8,41,4,1,23
0.1,8,42,4,1,24
0.1,8,43,4,1,25
0.1,8,44,4,1,26
0.1,8,45,4,1,27
0.1,8,46,4,1,28
0.1,8,47,4,1,29
0.1,8,48,4,1,30
0.1,8,49,2,0,30
0.1,8,50,3,0,30
0.1,8,51,4,1,31
0.1,8,52,4,1,32
0.1,8,53,4,1,33
0.1,8,54,4,1,34
0.1,8,55,4,1,35
0.1,8,56,4,1,36
0.1,8,57,0,0,36
0.1,8,58,1,0,36
0.1,8,59,4,1,37
0.1,8,60,4,1,38
0.1,8,61,4,1,39
0.1,8,62,4,1,40
0.1,8,63,4,1,41
0.1,8,64,4,1,42
0.1,8,65,4,1,43
0.1,8,66,4,1,44
0.1,8,67,4,1,45
0.1,8,68,4,1,46
0.1,8,69,4,1,47
0.1,8,70,4,1,48
0.1,8,71,4,1,49
0.1,8,72,4,1,50
0.1,8,73,4,1,51
0.1,8,74,4,1,52
0.1,8,75,4,1,53
0.1,8,76,2,0,53
0.1,8,77,3,0,53
0.1,8,78,4,1,54
0.1,8,79,4,1,55
0.1,8,80,4,1,56
0.1,8,81,4,1,57
0.1,8,82,4,1,58
0.1,8,83,4,1,59
0.1,8,84,4,0,59
0.1,8,85,4,1,60
0.1,8,86,0,0,60
0.1,8,87,1,0,60
0.1,8,88,4,1,61
0.1,8,89,4,1,62
0.1,8,90,4,1,63
0.1,8,91,4,1,64
0.1,8,92,4,1,65
0.1,8,93,4,1,66
0.1,8,94,4,1,67
0.1,8,95,4,1,68
0.1,8,96,4,1,69
0.1,8,97,4,1,70
0.1,8,98,4,1,71
0.1,8,99,4,1,72
0.1,8,100,4,1,73
0.1,8,101,4,1,74
0.1,8,102,4,1,75
0.1,8,103,4,1,76
0.1,8,104,4,1,77
0.1,8,105,4,1,78
0.1,8,106,4,1,79
0.1,8,107,4,1,80
0.1,8,108,4,1,81
0.1,8,109,4,0,81
0.1,8,110,2,0,81
0.1,8,111,3,0,81
0.1,8,112,4,1,82
0.1,8,113,4,1,83
0.1,8,114,4,1,84
0.1,8,115,4,0,84
0.1,8,116,4,1,85
0.1,8,117,4,1,86
0.1,8,118,4,1,87
0.1,8,119,4,1,88
0.1,8,120,4,1,89
0.1,8,121,4,1,90
0.1,8,122,4,0,90
0.1,8,123,0,0,90
0.1,8,124,1,0,90
0.1,8,125,4,1,91
0.1,8,126,4,1,92
0.1,8,127,4,1,93
0.1,8,128,4,1,94
0.1,8,129,4,1,95
0.1,8,130,4,1,96
0.1,8,131,4,1,97
0.1,8,132,4,1,98
0.1,8,133,4,1,99
0.1,8,134,4,1,100
0.1,8,135,4,1,101
0.1,8,136,4,1,102
0.1,8,137,4,1,103
0.1,8,138,4,1,104
0.1,8,139,4,1,105
0.1,8,140,4,1,106
0.1,8,141,4,1,107
0.1,8,142,4,1,108
0.1,8,143,4,1,109
0.1,8,144,4,1,110
0.1,8,145,4,1,111
0.1,8,146,4,0,111
0.1,8,147,2,0,111
0.1,8,148,3,0,111
0.1,8,149,4,1,112
0.1,8,150,4,1,113
0.1,8,151,4,1,114
0.1,8,152,4,1,115
0.1,8,153,4,1,116
0.1,8,154,4,1,117
0.1,8,155,4,1,118
0.1,8,156,4,1,119
0.1,8,157,4,1,120
0.1,8,158,4,1,121
0.1,8,159,4,1,122
0.1,8,160,4,1,123
0.1,8,161,4,1,124
0.1,8,162,4,1,125
0.1,8,163,4,1,126
0.1,8,164,4,1,127
0.1,8,165,4,0,127
0.1,8,166,4,1,128
0.1,8,167,4,1,129
0.1,8,168,4,1,130
0.1,8,169,4,0,130
0.1,8,170,0,0,130
0.1,8,171,1,0,130
0.1,8,172,4,1,131
0.1,8,173,4,0,131
0.1,8,174,4,1,132
0.1,8,175,4,1,133
0.1,8,176,4,0,133
0.1,8,177,4,1,134
0.1,8,178,4,0,134
0.1,8,179,4,1,135
0.1,8,180,2,0,135
0.1,8,181,3,0,135
0.1,8,182,4,0,135
0.1,8,183,4,1,136
0.1,8,184,4,1,137
0.1,8,185,4,1,138
0.1,8,186,4,1,139
0.1,8,187,4,1,140
0.1,8,188,4,1,141
0.1,8,189,4,1,142
0.1,8,190,4,0,142
0.1,8,191,4,0,142
0.1,8,192,4,1,143
0.1,8,193,4,1,144
0.1,8,194,4,1,145
0.1,8,195,4,1,146
0.1,8,196,4,1,147
0.1,8,197,4,1,148
0.1,8,198,4,1,149
0.1,8,199,4,1,150
0.1,8,200,4,1,151
0.1,8,201,4,0,151
0.1,8,202,4,1,152
0.1,8,203,4,1,153
0.1,8,204,4,1,154
0.1,8,205,4,1,155
0.1,8,206,4,0,155
0.1,8,207,0,0,155
0.1,8,208,1,0,155
0.1,8,209,4,1,156
0.1,8,210,4,1,157
0.1,8,211,4,1,158
0.1,8,212,4,1,159
0.1,8,213,4,1,160
0.1,8,214,4,1,161
0.1,8,215,4,1,162
0.1,8,216,4,1,163
0.1,8,217,4,1,164
0.1,8,218,4,1,165
0.1,8,219,4,1,166
0.1,8,220,4,1,167
0.1,8,221,4,1,168
0.1,8,222,4,1,169
0.1,8,223,4,1,170
0.1,8,224,4,1,171
0.1,8,225,4,1,172
0.1,8,226,4,1,173
0.1,8,227,4,0,173
0.1,8,228,4,1,174
0.1,8,229,4,0,174
0.1,8,230,2,0,174
0.1,8,231,3,1,175
0.1,8,232,3,0,175
0.1,8,233,4,1,176
0.1,8,234,4,1,177
0.1,8,235,4,1,178
0.1,8,236,4,1,179
0.1,8,237,4,1,180
0.1,8,238,4,1,181
0.1,8,239,4,1,182
0.1,8,240,4,1,183
0.1,8,241,4,1,184
0.1,8,242,4,1,185
